⺀	⿱丶丶
𬑨	⿰目〾爽
𬑩	⿰睡午
𬑪	⿱⿰目目癸
𬑫	⿰眜弹
𬑬	〾幻
𬑭	⿱矛山
𬑮	⿰矛卒
𬑯	⿰矛亭
𬑰	⿰矢半
𬑱	⿰矢宁
𬑲	⿰矢每
𬑳	〾雉
𬑴	⿱矢來
𬑵	⿰半短
𬑶	⿱短艮
𬑷	〾肇
𬑸	⿰短突
𬑹	⿰石厂
𬑺	⿰石寸
𬑻	⿰石千
𬑼	⿰石么
𬑽	⿴井石
𬑾	⿰石天
𬑿	⿰石攵
𬒀	〾砥
𬒁	⿰石夭
𬒂	⿰石方
𬒄	⿰石⿰车乚
𬒅	⿰石囘
𬒆	⿰石业
𬒇	⿰石兰
𬒈	⿱⿱⿰丶丷冖石
𬒉	⿸⿰石厂卬
𬒊	⿰石会
𬒋	⿰石朵
𬒌	⿱石羊
𬒍	⿰石员
𬒎	⿰石坚
𬒏	⿰石⿱山巴
𬒐	⿰石每
𬒑	〾碗
𬒒	⿰石軋
𬒓	⿰石罗
𬒔	⿰石肯
𬒕	⿰石肃
𬒖	⿰石⿱一⿱口皿
𬒗	⿰石览
𬒘	⿰石信
𬒙	⿰石美
𬒚	⿰石軍
𬒛	⿰石⿳世冖巾
𬒝	⿰石造
𬒞	⿰石寅
𬒟	⿱⿲木歹木石
𬒠	⿰石琴
𬒡	⿰石雁
𬒢	⿰石華
𬒣	⿱石⿰虫虫
𬒤	⿰石鼎
𬒥	⿰石睘
𬒦	⿰石蓉
𬒧	⿰破⿱臼工
𬒨	⿰石髪
𬒩	⿰硬旁
𬒪	⿰⿱石止萬
𬒫	⿰石簽
𬒬	⿰礻工
𬒭	⿰礻帀
𬒮	⿰礻夬
𬒯	⿰礻丮
𬒰	⿰礻丑
𬒱	⿰礻甲
𬒲	〾祓
𬒳	⿰礻皮
𬒴	〾祜
𬒵	〾夕
𬒶	⿰礻束
𬒷	〾否
𬒸	⿺礼共
𬒹	⿰礻貝
𬒺	⿰礻足
𬒻	⿰礻岑
𬒼	⿺礼多
𬒽	⿰礻君
𬒾	⿰礻表
𬒿	⿰礻典
𬓀	⿰礻岸
𬓁	⿰礻⿱日斤
𬓂	⿱〾尚示
𬓃	⿰礻朋
𬓅	⿰礻宛
𬓆	⿰礻定
𬓇	⿰礻宜
𬓈	〾禄
𬓉	⿰礻春
𬓊	⿱⿰束又示
𬓋	⿰礻奐
𬓌	⿰礻郎
𬓍	⿰礻奕
𬓎	⿰礻晋
𬓏	⿰礻隻
𬓐	⿺礼怠
𬓑	⿰礻堇
𬓒	〾祓
𬓓	⿺礼根
𬓔	⿰礻〾匆
𬓕	⿰礻袞
𬓖	⿰礻斎
𬓗	⿰禄⿱⿰丿一丨
𬓘	〾瓢
𬓙	⿰礻最
𬓚	〾祀
𬓛	⿰礻禁
𬓜	⿰票沓
𬓝	⿰礻翼
𬓞	⿰离去
𬓟	⿰离移
𬓠	⿰禾几
𬓡	⿱丿來
𬓢	⿰禾今
𬓣	⿰禾丮
𬓤	⿰禾尺
𬓥	⿰禾⿱一丰
𬓦	⿰禾充
𬓧	⿱任禾
𬓨	⿰禾⿱亠〾兮
𬓩	⿰禾⿱巛夕
𬓪	〾黎
𬓫	⿰禾⿱𠂊⿻日乚
𬓬	⿰禾我
𬓭	⿰禾⿳一𠆢冉
𬓮	⿰禾尚
𬓯	⿰禾⿱次力
𬓰	⿰禾夜
𬓱	⿰禾⿱〾卅贝
𬓲	⿰禾貞
𬓳	⿰禾界
𬓴	⿰禾⿱爫用
𬓵	⿰禾翁
𬓶	⿱秝甘
𬓷	⿱秝田
𬓸	⿰黍⿹𠄎⿰丿丿
𬓹	⿰禾屑
𬓺	⿱埶禾
𬓻	⿰禾⿱成母
𬓼	⿰⿱禾几贵
𬓽	⿰禾⿱⿱白大彡
𬓾	⿰禾量
𬓿	⿰禾單
𬔀	⿰禾進
𬔁	⿰禾募
𬔂	⿱⿰禾京合
𬔃	⿰禾賣
𬔄	〾穗
𬔅	⿱穴丩
𬔆	⿱穴毛
𬔇	⿱穴火
𬔈	⿰穴由
𬔉	⿱穴吕
𬔊	⿱穴⿱又止
𬔋	⿰突下
𬔌	⿰穿千
𬔍	⿱穴⿱由廾
𬔎	⿱穴倉
𬔏	⿱穴臭
𬔐	⿱穴堇
𬔑	⿱穴虖
𬔒	⿱穴深
𬔓	⿱穴〾酷
𬔔	⿰空竜
𬔕	⿰穿統
𬔖	⿱亠〾兮
𬔗	⿰下立
𬔘	⿰立斤
𬔙	⿰⿹𠃌⿻二丨立
𬔚	⿰立刅
𬔛	〾世
𬔜	〾坡
𬔝	〾乏
𬔞	⿰立妥
𬔟	⿱⿰台⿹𠃌一立
𬔠	⿰⿱台立⿹𠃌一
𬔡	⿰立長
𬔢	⿱〾尚立
𬔣	〾令
𬔤	〾位
𬔥	⿰立重
𬔦	⿱立⿰氵执
𬔧	〾璋
𬔩	〾商
𬔪	⿰立⿱付貝
𬔫	⿰亲買
𬔬	⿱〾竹乃
𬔭	⿱〾竹口
𬔮	⿱〾竹夫
𬔯	⿱〾竹区
𬔰	⿱〾竹心
𬔱	⿱〾竹之
𬔲	⿱〾竹火
𬔳	⿱〾竹平
𬔴	⿱〾竹未
𬔵	⿱〾竹玉
𬔶	⿱〾竹北
𬔷	⿱〾竹外
𬔸	⿱〾竹⿰子几
𬔹	⿱〾竹发
𬔺	⿱〾竹⿰土大
𬔻	⿱〾竹⿰亻文
𬔼	⿱〾竹〾攸
𬔽	⿱〾竹名
𬔾	⿱〾竹〾派
𬔿	⿱〾竹汙
𬕀	⿱〾竹守
𬕁	〾蓑
𬕂	⿱〾竹贡
𬕃	⿱〾竹否
𬕄	⿱〾竹丽
𬕅	〾莅
𬕆	⿱〾竹我
𬕇	⿱〾竹⿹勹目
𬕈	⿳〾竹人𤴓
𬕉	⿱〾竹⿰册又
𬕊	⿱〾竹⿵门心
𬕋	⿱〾竹⿰氵勾
𬕌	⿱〾竹床
𬕍	⿱〾竹沙
𬕎	〾筅
𬕏	⿱〾竹奉
𬕐	⿱〾竹昀
𬕑	⿱〾竹昌
𬕒	⿱〾竹尚
𬕓	⿰笑少
𬕔	〾棚
𬕕	〾策
𬕖	⿱〾竹定
𬕗	⿱〾竹⿰方斤
𬕘	〾萍
𬕙	⿱〾竹⿰氵本
𬕚	⿱〾竹威
𬕛	⿱〾竹⿰车古
𬕜	⿱〾竹風
𬕝	⿱〾竹𣶒
𬕞	⿱〾竹哀
𬕟	⿱〾竹⿺辶市
𬕠	〾桓
𬕡	⿱〾竹紅
𬕢	⿱〾竹⿰木〾陋
𬕣	〾箍
𬕤	⿱〾竹根
𬕥	⿱〾竹倭
𬕦	⿱〾竹⿰衤区
𬕧	⿱〾竹海
𬕨	⿱〾竹朗
𬕩	⿱〾竹掉
𬕪	〾篾
𬕫	⿰笛血
𬕬	⿱〾竹领
𬕭	〾篾
𬕮	⿱〾竹〾禁
𬕯	⿱〾竹援
𬕰	⿱〾竹⿺先名
𬕱	⿱〾竹評
𬕲	〾姑
𬕳	⿰篤⿱⿰丿一丨
𬕴	⿱〾竹聘
𬕵	⿹⿱〾竹戈韭
𬕶	⿱〾竹園
𬕷	⿱〾竹愈
𬕸	⿱〾竹鉗
𬕹	⿺⿱〾竹竜下
𬕺	⿺⿱〾竹竜⿱⿰丿一丨
𬕻	⿱〾竹⿰耳思
𬕼	⿰⿱〾竹知芒
𬕽	〾藕
𬕾	⿺⿱〾竹竜目
𬕿	⿱〾竹⿰米頁
𬖀	⿱〾竹蹄
𬖂	〾簪
𬖃	⿱〾竹赞
𬖄	⿱〾竹廉
𬖅	⿰⿱〾竹竜羽
𬖆	⿺⿱〾竹竜弄
𬖇	⿱〾竹瞿
𬖈	⿳〾竹罒⿰隹隹
𬖉	⿰⿱〾竹竜望
𬖊	⿳〾竹𠫓⿰⿰月員卂
𬖋	⿰米乙
𬖌	⿰米人
𬖍	⿰米八
𬖎	⿰米厶
𬖏	⿰米口
𬖐	⿰米夫
𬖑	⿰米见
𬖒	⿰米化
𬖓	⿰米本
𬖔	⿰米术
𬖕	⿰米匆
𬖖	⿰米⿱𠂊彐
𬖗	⿰米奴
𬖘	⿰米⿱又⿻二丨
𬖙	⿰米后
𬖚	⿰米杂
𬖛	⿰米亦
𬖜	⿰⿺𠃊米令
𬖝	⿰米旱
𬖞	⿰米时
𬖟	⿰米⿵门心
𬖠	⿰娄斗
𬖡	⿰米者
𬖢	⿰米固
𬖣	⿰米定
𬖤	⿰米叕
𬖥	⿰米帚
𬖦	⿰米厚
𬖧	⿳米吕丅
𬖨	⿱粦口
𬖩	⿰粦⿱⿰丿一丨
𬖪	⿰米屏
𬖫	⿰粟殳
𬖬	⿰⿱米⿵冂小犮
𬖭	⿰粘旦
𬖮	⿰米监
𬖯	⿱般米
𬖰	⿰米高
𬖱	⿰米羞
𬖲	⿰米蚩
𬖳	⿰⿱今米〾侵
𬖴	⿰米祭
𬖵	⿰米密
𬖶	⿰米菊
𬖷	⿰粘间
𬖸	⿰米答
𬖹	⿰米稍
𬖺	⿰米⿵门柬
𬖻	⿰⿱⿱日合土米
𬖽	⿰米滿
𬖾	⿰米頗
𬖿	⿱粦品
𬗀	⿱粘頂
𬗁	⿰粟骨
𬗂	⿰米聶
𬗃	⿰糹亍
𬗄	⿰糹凡
𬗅	⿰糹⿵乃又
𬗆	⿰糹孔
𬗇	⿰糹戊
𬗈	⿰糹玉
𬗉	⿰糹印
𬗊	⿰糹永
𬗋	⿹⿶弋⿰丨リ糸
𬗌	⿰糹虫
𬗍	⿱吒糸
𬗎	〾局
𬗏	⿰糹吊
𬗐	⿳𠫓冖糸
𬗑	⿰糹衣
𬗒	⿰糹宇
𬗓	⿰糹⿱䒑巾
𬗔	⿰糹対
𬗕	⿰糹戒
𬗖	⿰糹豆
𬗗	⿰糹折
𬗙	⿰糹吳
𬗚	⿰糹甸
𬗛	⿰糹〾基
𬗜	⿰糸乖
𬗝	⿰糹甬
𬗞	⿰糹⿰召卩
𬗟	⿰糹靣
𬗠	⿰糹表
𬗡	⿰糹昌
𬗢	⿰糹⿱罒廾
𬗣	⿰糹⿱勿勿
𬗤	⿰糹肴
𬗥	⿰糹怛
𬗦	⿰糹宜
𬗧	〾鼬
𬗨	⿰糸⿱𠤎貝
𬗩	⿰糹斫
𬗪	⿰素令
𬗫	⿰県糸
𬗬	〾徨
𬗭	⿰糹兹
𬗮	⿰糹美
𬗯	⿰糹貢
𬗰	⿰糹殊
𬗱	⿰細末
𬗲	⿰糹修
𬗳	⿰糹敕
𬗴	⿰糹麥
𬗵	⿰糹執
𬗶	⿱冋絲
𬗷	⿰糹⿲丿⿻𦘒⿱丷八丨
𬗸	⿱⿰糹句糸
𬗹	⿰糹彩
𬗺	⿰糹笛
𬗻	⿰紅⿱⿲丨丨又皿
𬗼	⿰糹焚
𬗽	⿱細村
𬗾	⿰素受
𬗿	⿰維殳
𬘀	⿰糹〾涅
𬘁	⿰糹幾
𬘂	⿰糹預
𬘃	⿲糹亞糹
𬘄	⿰⿰糹叀糸
𬘅	⿰細美
𬘆	⿰糹〾祗
𬘇	⿰糸⿳𠂊囚免
𬘈	⿰糹箏
𬘉	⿰糸⿸厂⿳里儿土
𬘊	⿰糹罷
𬘋	⿰糹質
𬘌	⿰糹瑩
𬘍	⿲糹⿱車口糹
𬘎	⿰糹蕭
𬘏	⿰糹燒
𬘐	⿰糹霞
𬘑	⿰糹⿱黹田
𬘒	⿰糹闕
𬘓	⿰纟川
𬘔	⿰纟丏
𬘕	⿰纟尤
𬘖	⿰纟见
𬘗	⿰纟勾
𬘘	〾紞
𬘙	⿰纟戉
𬘚	⿰纟末
𬘛	⿰纟去
𬘜	⿰纟旦
𬘝	⿰纟㐱
𬘞	⿰纟鸟
𬘟	⿰纟西
𬘠	⿰纟有
𬘡	⿰纟因
𬘢	⿰纟光
𬘣	⿰纟吊
𬘤	⿰纟吕
𬘥	⿰纟全
𬘦	⿰纟〾派
𬘧	⿰纟齐
𬘨	⿰纟志
𬘩	〾綎
𬘪	⿰纟佥
𬘫	⿰纟完
𬘬	⿰纟青
𬘭	〾綝
𬘮	⿰纟⿱爫见
𬘯	⿰纟享
𬘰	⿰纟⿱而大
𬘱	⿰纟要
𬘲	⿰纟奓
𬘳	⿰纟须
𬘴	⿰纟秋
𬘵	⿰纟恒
𬘶	⿰纟酋
𬘷	⿰纟差
𬘸	⿰纟⿸尼木
𬘹	⿰纟载
𬘺	⿰纟⿱爫臼
𬘻	⿰纟害
𬘼	⿰纟祟
𬘽	⿰纟〾犀
𬘾	⿰纟爽
𬘿	⿰纟曹
𬙀	⿰纟笛
𬙁	⿰纟⿵门臽
𬙂	〾縯
𬙃	⿰纟⿱〾伴心
𬙄	⿰纟超
𬙅	⿰纟著
𬙆	⿰纟番
𬙇	⿰纟然
𬙈	⿰纟粦
𬙉	⿰纟亶
𬙊	⿰纟墨
𬙋	⿰纟襄
𬙌	⿰缶比
𬙍	⿰缶井
𬙏	⿰缶当
𬙐	⿰缶彔
𬙑	⿰缶巷
𬙒	⿰缶畏
𬙓	〾罅
𬙔	⿰缶當
𬙕	〾工
𬙖	⿱罒下
𬙗	〾宇
𬙘	⿱罒于
𬙙	⿱罒方
𬙚	⿱罒世
𬙛	⿱罒〾太
𬙜	⿱罒矢
𬙝	⿱罒⿱比十
𬙞	⿰⿱罒去𠤎
𬙟	⿱罒医
𬙠	⿰⿱罒比犬
𬙡	⿱网其
𬙢	⿱罒易
𬙣	⿱罒〾肇
𬙤	⿱罒捕
𬙥	⿱罒射
𬙦	〾罝
𬙧	⿱罒象
𬙨	⿱罒⿲⿰𡿨丿幸又
𬙩	〾睦
𬙪	⿱罒⿰纟睘
𬙫	⿱罒⿰纟⿱罒袁
𬙬	〾羌
𬙭	⿰羊韦
𬙮	⿱羊牛
𬙯	⿰羊⿱宀一
𬙰	⿱𦍌母
𬙱	⿰羊戍
𬙲	⿰羊幵
𬙳	⿱羊吒
𬙴	⿰美屯
𬙵	⿰美丙
𬙶	⿱羊朋
𬙷	⿰背羊
𬙸	⿳亠吕羊
𬙹	⿱⿰土君羊
𬙺	⿰美⿱公廾
𬙻	⿰羊益
𬙼	⿰美卒
𬙽	⿰善令
𬙾	⿰美枼
𬙿	⿰善肙
𬚀	⿰群非
𬚁	⿰善⿱爫臼
𬚂	⿰羞賤
𬚃	⿱羽足
𬚄	⿰肃羽
𬚅	⿱羽個
𬚆	⿱羽能
𬚇	⿰扇決
𬚈	⿰羽寅
𬚉	〾耇
𬚊	⿺老了
𬚋	⿸耂古
𬚌	⿰其老
𬚍	⿰者者
𬚎	⿱練老
𬚏	⿰而⿳爫幺又
𬚐	⿰耒色
𬚑	〾藕
𬚒	⿰耳⿱一𠀁
𬚓	〾取
𬚔	⿰耳⿱人⿱一𠀁
𬚕	⿰耳孕
𬚖	⿰耳召
𬚗	⿰耳夸
𬚘	⿰耳至
𬚙	⿰耳尖
𬚚	⿰耳我
𬚛	⿰耳美
𬚜	〾脱
𬚝	⿰耳言
𬚞	⿱可耶
𬚟	⿰耳隹
𬚠	⿰耳⿳丿罒儿
𬚡	⿰耳英
𬚢	⿱既耳
𬚣	⿱耻⿰亻卯
𬚤	⿰耳倉
𬚥	⿰耳送
𬚦	⿰耳華
𬚧	⿰耳敦
𬚨	⿰耳爾
𬚪	⿱聿乂
𬚫	〾肇
𬚬	⿰先⿹聿彡
𬚭	⿰烏聿
𬚮	〾豨
𬚯	⿰月士
𬚰	⿱冈月
𬚱	⿰肉毛
𬚲	⿰肉心
𬚳	〾眉
𬚴	⿰肉匝
𬚵	⿰月⿱人亏
𬚶	⿰肉主
𬚷	〾朕
𬚸	⿰舌肉
𬚹	⿰月〾朵
𬚺	⿰肉次
𬚻	⿰月吞
𬚼	⿰月弄
𬚽	〾明
𬚾	⿰月我
𬚿	⿰肉⿵门木
𬛀	⿰肩工
𬛁	⿰月那
𬛂	⿰月⿳一巛帀
𬛃	⿰肉者
𬛄	⿰月〾旨
𬛅	⿰月周
𬛆	〾吻
𬛇	⿰月庚
𬛈	⿰肉南
𬛉	⿰背公
𬛊	⿰月〾遂
𬛋	⿰月郎
𬛌	⿰肉秦
𬛍	〾滕
𬛎	⿰肉隺
𬛏	⿰背㐫
𬛐	⿰月悉
𬛑	⿰月旣
𬛒	⿰月渚
𬛓	⿰月參
𬛔	⿱〾碾月
𬛕	⿰來肩
𬛖	⿰月間
𬛗	⿰月悶
𬛘	⿰月尊
𬛙	⿰脹平
𬛚	⿰月葉
𬛛	⿰背其
𬛜	⿰月賔
𬛝	⿰胎彦
𬛞	⿰月〾董
𬛟	⿰脚骨
𬛠	⿰育餒
𬛡	⿰腸票
𬛢	⿰丑𦣞
𬛣	⿰𦣞丮
𬛤	〾附
𬛥	⿰臣舌
𬛦	⿰卧立
𬛧	⿰⿱臣臣子
𬛨	⿱㲋𦣞
𬛩	⿰卧南
𬛪	⿱⿰𦣞子曾
𬛫	⿰⿱臣臣曾
𬛬	⿱自⿱大⿰丿丨
𬛭	⿰〾百〾百
𬛮	⿱自⿲冫束⿱丿丿
𬛯	⿰臭音
𬛰	⿱自⿰束束
𬛱	〾至
𬛲	⿰升至
𬛳	⿱至至
𬛴	〾臻
𬛵	〾臻
𬛶	⿱⿰至至來
𬛷	⿰⿱至來⿱至來
𬛸	⿱臼工
𬛹	⿰臼⿹𠄎⿰丿丿
𬛺	〾括
𬛻	〾盛
𬛼	⿱與车
𬛽	⿱⿱⿻𦥑爻冖甲
𬛾	⿱媚臼
𬛿	⿱⿴𦥑目〾卯
𬜀	〾溲
𬜁	〾召
𬜂	⿱⿴𦥑林酒
𬜃	〾沐
𬜄	⿳⿴𦥑林冖〾咒
𬜅	⿰舌占
𬜆	⿰舌乏
𬜇	⿰舌言
𬜈	⿰舌卒
𬜉	⿰舌思
𬜊	⿰舌則
𬜋	⿰舍君
𬜌	⿰舌施
𬜍	⿰舍炭
𬜎	⿰舌貶
𬜏	⿰舌禁
𬜐	⿰舌僉
𬜑	〾肋
𬜒	⿰舟已
𬜓	〾舒
𬜔	⿰舟达
𬜕	⿰船〾凡
𬜖	⿰舟空
𬜗	⿰舟苫
𬜘	⿰舟真
𬜙	⿰舟⿱止⿱冖止
𬜚	⿰舟涉
𬜛	⿰舟〾皮
𬜜	⿰舟黎
𬜝	⿺色牟
𬜞	⿱色非
𬜟	⿰麗色
𬜠	〾茯
𬜡	⿱艹山
𬜢	⿱艹久
𬜣	⿱艹井
𬜤	⿱艹⿲丨丨又
𬜥	⿱艹风
𬜦	⿱艹卉
𬜧	⿱艹发
𬜨	⿱艹岁
𬜩	⿱⿱艹人日
𬜪	⿱艹缶
𬜫	⿱⿱艹九心
𬜬	⿱艹问
𬜭	⿱艹宅
𬜮	⿳艹⿻コ一⿻コ一
𬜯	⿱艹两
𬜰	⿱⿱艹口文
𬜱	⿱艹⿰矢刂
𬜲	⿱艹角
𬜳	⿱艹⿰亻玉
𬜴	⿱艹快
𬜵	⿱艹吝
𬜶	⿱⿱艹冖夗
𬜷	⿱艹冶
𬜸	⿱艹怀
𬜹	⿱艹妨
𬜺	⿱艹⿰纟丑
𬜻	⿱龷⿻⿻十从一
𬜼	⿱〾炳万
𬜽	⿱艹⿱石廾
𬜾	⿱艹⿱⿲丨丨又贝
𬜿	⿱艹国
𬝀	⿱艹⿰午午
𬝁	⿱艹鱼
𬝂	⿳⿱艹冖⿻⿱冂一丨儿
𬝃	⿰⿱⿱艹冖力少
𬝄	⿱艹宝
𬝅	⿱艹⿰方斤
𬝆	⿱艹羌
𬝇	〾享
𬝈	⿱艹⿰女平
𬝉	⿱艹叕
𬝊	⿱艹⿰纟瓜
𬝋	⿱节虫
𬝌	⿱艹柏
𬝎	⿱艹⿱内皿
𬝏	〾蔑
𬝐	⿱艹点
𬝑	⿱⿱艹人镸
𬝒	⿱艹俐
𬝓	⿱⿱艹⿱𠆢文口
𬝔	⿱⿱艹禾反
𬝕	⿱艹⿱甶廾
𬝖	⿱艹恒
𬝗	⿱艹⿰忄衣
𬝘	⿱艹兹
𬝙	⿱艹⿱冖皀
𬝚	⿱艹素
𬝛	⿱龷韭
𬝜	〾簌
𬝝	⿱艹⿰耳分
𬝞	⿱艹⿱木耳
𬝟	〾圃
𬝠	⿱艹贼
𬝡	⿰萌乃
𬝣	〾秧
𬝤	⿱艹朕
𬝥	⿹〾茯〾伴
𬝦	⿱艹⿰禾丙
𬝧	⿳艹⿱亼方廾
𬝨	⿻⿱艹丨⿱从⿱从一
𬝩	⿱茨手
𬝪	⿱艹庭
𬝫	⿱⿱艹冖昊
𬝬	⿱⿱艹冖具
𬝭	⿱⿱艹冶廾
𬝮	⿱艹料
𬝯	⿱艹宾
𬝰	⿱艹⿰⿱刃壬阝
𬝱	⿰弗英
𬝲	⿱艹⿰女利
𬝳	⿱艹展
𬝴	⿱艹难
𬝵	⿱艹軟
𬝶	⿱⿱艹巫日
𬝷	⿱⿱艹雨⿱一𠀁
𬝸	⿱艹⿰正朿
𬝹	⿱艹雪
𬝺	⿱艹〾款
𬝻	⿱艹⿰石衣
𬝼	⿹⿱艹戈⿱廿巾
𬝽	⿱艹琇
𬝾	⿱艹堂
𬝿	〾菹
𬞀	〾晨
𬞁	⿰草兄
𬞃	〾薤
𬞄	⿱萑土
𬞅	⿱艹⿺辶狂
𬞆	⿱艹袍
𬞇	⿱艹淘
𬞈	〾蔗
𬞉	⿱艹⿰氵朋
𬞊	⿱艹寕
𬞋	⿱艹⿰氵斩
𬞌	⿱艹陶
𬞍	⿱艹⿰糹未
𬞎	⿱艹⿱少兔
𬞏	⿳艹⿱田一⿱田一
𬞐	⿱艹⿰𧾷可
𬞑	⿱艹喃
𬞒	⿱萬口
𬞓	⿰萑尤
𬞔	⿱艹袴
𬞕	⿱艹⿵门柬
𬞖	⿱艹評
𬞗	⿱艹善
𬞘	⿱艹〾隤
𬞙	⿱艹⿰糹旨
𬞚	⿱艹碎
𬞛	⿱艹⿹⿶戈十言
𬞜	⿱艹煦
𬞝	⿱艹睦
𬞞	〾蔬
𬞟	⿱艹频
𬞠	⿰茶芍
𬞡	⿱艹⿸〾倦巾
𬞢	⿱艹〾歌
𬞣	⿱艹⿰禾参
𬞤	⿺辶⿱艹扁
𬞥	⿱艹溪
𬞦	⿱艹⿱粉廾
𬞧	⿱艹慈
𬞨	⿱艹〾焰
𬞩	〾蒿
𬞪	〾芫
𬞫	⿱艹⿰氵监
𬞬	⿱艹⿰女容
𬞭	⿱艹熙
𬞮	⿰蓮⿱⿰丿一丨
𬞯	⿳艹⿲止日匕攵
𬞰	⿰⿱艹旧娄
𬞱	⿱⿱艹罒⿹戈目
𬞲	⿱艹⿰虚亏
𬞳	〾藤
𬞴	⿱艹魁
𬞵	⿱艹銀
𬞶	⿱艹⿰亻惠
𬞷	⿱艹誑
𬞸	⿱艹寛
𬞹	〾藁
𬞺	⿰娄⿱艹旧
𬞻	⿱艹綿
𬞼	⿱艹維
𬞽	⿱艹嫚
𬞾	⿱艹⿰阝〾套
𬟀	〾滕
𬟁	⿱艹⿰鬲鸟
𬟂	⿱艹髮
𬟄	⿱艹⿰尗頁
𬟅	⿱艹⿰𧾷者
𬟆	⿱艹億
𬟇	⿱艹⿰耒昷
𬟈	⿱艹⿰豸⿳丿罒儿
𬟉	⿱艹⿰氵惠
𬟊	⿱艹⿸麻心
𬟋	⿱艹緒
𬟌	⿱艹〾樽
𬟍	〾藕
𬟎	⿱艹⿰弄昜
𬟐	⿱艹⿰𧾷頁
𬟑	⿱艹⿰白鳥
𬟒	⿱艹⿰秀頁
𬟓	⿱艹勲
𬟔	⿱艹憶
𬟕	⿱艹縝
𬟖	⿰尞苔
𬟗	⿰⿱艹旧⿱宀娄
𬟘	〾穗
𬟙	⿱艹謄
𬟚	⿳艹⿲氵⿱口子攵灬
𬟛	⿰⿱宀娄⿱艹旧
𬟜	⿰烈著
𬟝	⿱艹曛
𬟞	⿱艹⿰香曷
𬟟	⿱艹⿰柔骨
𬟠	⿰華曹
𬟡	〾夔
𬟢	⿵⿱艹門唯
𬟣	⿱艹瀨
𬟤	⿱⿱艹誰灬
𬟥	⿰束⿱艹楽
𬟦	〾葛
𬟧	⿸虍大
𬟨	⿸虍夫
𬟩	⿸虍火
𬟪	⿰虎见
𬟫	⿸虍貝
𬟬	⿰冎虎
𬟭	⿺虎田
𬟮	〾赫
𬟯	⿸虍乘
𬟰	⿰⿱幺本虎
𬟱	⿸虍黑
𬟲	⿰⿱幺幸虎
𬟳	⿰盧串
𬟴	⿰虫山
𬟵	⿰虫〾凡
𬟶	⿰虫〾土
𬟷	⿰虫井
𬟸	⿰虫反
𬟹	⿰虫化
𬟺	⿱从虫
𬟻	⿰虫六
𬟼	⿰虫末
𬟽	〾蝀
𬟿	〾蛋
𬠀	⿰虫白
𬠁	⿰虫头
𬠂	⿰虫西
𬠃	⿰虫⿱比十
𬠄	⿰虫⿴囗巾
𬠅	〾蟷
𬠆	⿰⿱㐅弔虫
𬠇	⿰虫兴
𬠈	⿰虫贡
𬠉	⿱吻虫
𬠊	⿰虫似
𬠋	⿰虫沙
𬠌	⿰虫那
𬠍	⿰虫忍
𬠎	⿰虫卦
𬠏	〾蝲
𬠐	⿰虫岡
𬠑	⿰虫〾含
𬠒	⿰虫帛
𬠓	⿰虫季
𬠔	⿰虫⿲丿米丨
𬠕	⿰虫乖
𬠖	⿰虫念
𬠗	⿰虫咅
𬠘	⿱泳虫
𬠙	⿰虫⿱䒑付
𬠚	⿰虫波
𬠛	⿰⿱匕示⿱又虫
𬠜	⿰虫查
𬠝	⿰虫前
𬠞	⿰虫飛
𬠟	⿰虫⿱艹寺
𬠠	⿱贼虫
𬠡	⿰虫修
𬠢	⿰虫祖
𬠣	⿰虫容
𬠤	〾蛭
𬠥	⿰虫⿱弄心
𬠦	⿰虫虖
𬠧	⿰虫竟
𬠨	⿰虫⿱聿皿
𬠩	⿰虫都
𬠪	⿰虫⿱取壬
𬠫	⿰虫萌
𬠬	⿰虫⿱艹雨
𬠭	⿰虫紫
𬠮	⿰虫傘
𬠯	⿰虫罪
𬠰	⿱⿱⿻𦥑爻冖虫
𬠱	⿰每蛮
𬠲	⿰虫碧
𬠳	⿰虫夢
𬠴	⿰虫舞
𬠵	⿰虫蜜
𬠶	⿰蛇毒
𬠷	⿱单⿰虫虫
𬠸	⿱⿰豸⿺乀丿⿰虫虫
𬠹	⿱〾合⿰虫虫
𬠺	⿰⿰虫善它
𬠻	⿰虫羅
𬠼	⿱列血
𬠽	〾行
𬠾	⿲彳戈亍
𬠿	⿰⿰彳止亍
𬡀	⿲彳〾含亍
𬡁	⿲彳嘼亍
𬡂	⿰衤入
𬡃	⿰衤土
𬡄	⿳六⿰𡿨丿〾卜
𬡅	⿰衤阝
𬡆	⿰衤己
𬡇	⿳亠马⿸匚𡿨
𬡈	⿰衤丰
𬡉	⿰衤厄
𬡊	⿰衤巴
𬡋	⿰衤匝
𬡌	〾衾
𬡍	⿰衤鸟
𬡎	⿰衤⿱𠂊彐
𬡏	⿳亠立⿸匚𡿨
𬡐	⿰弗衣
𬡑	⿳亠有⿸匚𡿨
𬡒	⿰衤⿻夫丷
𬡓	⿱执衣
𬡔	⿰衤师
𬡕	⿰衤杀
𬡖	⿰衤朵
𬡗	⿳亠米⿸匚𡿨
𬡘	⿰衤羊
𬡙	⿰衤芊
𬡚	⿳亠芊⿸匚𡿨
𬡛	⿱余衣
𬡜	⿰衤弟
𬡝	⿳亠君⿸匚𡿨
𬡞	⿰衤芭
𬡟	⿰衤⿱艹風
𬡠	⿰衤罗
𬡡	⿳亠隹⿸匚𡿨
𬡢	⿰衤⿳丿⿱冖人大
